Kind,Name,AvgCyclomatic,CountLine,CountLineCode
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ColumnFamilyStoreMBean.java",0,139,26
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ColumnIndexer.java",4,164,95
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ColumnSerializer.java",2,91,64
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/CompactionManager.java",1,633,478
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/CompactionManagerMBean.java",0,62,12
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/DBConstants.java",0,27,8
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/DecoratedKey.java",1,120,78
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/HintedHandOffManager.java",3,285,191
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/IColumn.java",0,47,25
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/IColumnContainer.java",0,34,9
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/IFlushable.java",0,30,7
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/KeyspaceNotDefinedException.java",1,29,9
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/Memtable.java",1,303,218
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/RangeSliceCommand.java",1,162,106
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/RangeSliceReply.java",1,72,47
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ReadCommand.java",1,122,83
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ReadRepairVerbHandler.java",2,48,24
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ReadResponse.java",1,121,79
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/ReadVerbHandler.java",3,121,84
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/Row.java",1,75,46
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/RowMutation.java",1,374,287
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/RowMutationMessage.java",1,86,55
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/RowMutationVerbHandler.java",7,81,51
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/SliceByNamesReadCommand.java",1,110,81
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/SliceFromReadCommand.java",1,107,80
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/SuperColumn.java",1,340,259
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/SystemTable.java",2,260,197
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/Table.java",2,507,380
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/WriteResponse.java",1,95,59
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/commitlog/CommitLog.java",2,478,337
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/commitlog/CommitLogExecutorService.java",1,234,168
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/commitlog/CommitLogExecutorServiceMBean.java",0,25,5
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/commitlog/CommitLogHeader.java",1,180,136
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/commitlog/CommitLogSegment.java",1,214,162
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/AbstractColumnIterator.java",1,35,11
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/ColumnIterator.java",0,41,10
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/IdentityQueryFilter.java",1,43,14
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/NamesQueryFilter.java",1,93,62
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/QueryFilter.java",1,129,69
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/QueryPath.java",1,99,65
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/SSTableNamesIterator.java",4,131,92
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/SSTableSliceIterator.java",3,222,160
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/SimpleAbstractColumnIterator.java",1,32,8
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/filter/SliceQueryFilter.java",2,136,92
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/marshal/AbstractType.java",2,97,55
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/marshal/AsciiType.java",2,40,17
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/marshal/BytesType.java",1,39,14
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/marshal/LexicalUUIDType.java",2,61,35
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/marshal/LongType.java",3,57,32
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/marshal/MarshalException.java",1,30,8
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/marshal/TimeUUIDType.java",5,62,37
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/db/marshal/UTF8Type.java",2,51,27
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/AbstractBounds.java",1,92,55
File,"/Volumes/KILBY USB/cassandra-0.6.0/cassandra-cassandra-0.6.0/src/java/org/apache/cassandra/dht/BigIntegerToken.java",1,40,17
