Kind,Name,AvgCyclomatic,CountLine,CountLineCode
Public Method,"org.apache.hadoop.zebra.io.BlockDistribution.getLength",,8,3
Static Method,"org.apache.hadoop.zebra.io.BlockDistribution.reduceDataDistri",,10,10
Public Static Method,"org.apache.hadoop.zebra.io.BlockDistribution.sum",,16,6
Class,"org.apache.hadoop.zebra.io.ColumnGroup",2,2490,1797
Static Class,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex",2,178,152
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.CGIndex",,4,4
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.add",,7,7
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.add",,10,10
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.get",,3,3
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.getFileIndex",,11,11
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.getIndex",,3,3
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.getPath",,3,3
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.lowerBound",,23,20
Anonymous Class,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.lowerBound.(Anon_4)",4,10,10
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.lowerBound.(Anon_4).compare",,8,8
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.readFields",,14,14
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.size",,3,3
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.sort",,62,53
Anonymous Class,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.sort.(Anon_2)",6,18,17
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.sort.(Anon_2).compare",,15,15
Anonymous Class,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.sort.(Anon_3)",1,6,5
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.sort.(Anon_3).compare",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndex.write",,13,13
Static Class,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry",1,98,79
Public Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.CGIndexEntry",,3,2
Public Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.CGIndexEntry",,7,7
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.buffer",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.getFirstKey",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.getIndex",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.getLastKey",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.getName",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.getRows",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.offset",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.readFields",,18,18
Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.setIndex",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.size",,3,3
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGIndexEntry.write",,13,13
Public Static Class,"org.apache.hadoop.zebra.io.ColumnGroup.CGPathFilter",1,15,13
Public Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGPathFilter.accept",,7,7
Public Static Method,"org.apache.hadoop.zebra.io.ColumnGroup.CGPathFilter.setConf",,3,3
Public Static Class,"org.apache.hadoop.zebra.io.ColumnGroup.Reader",4,1437,1080
Public Static Class,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRangeSplit",1,25,20
Constructor,"org.apache.hadoop.zebra.io.ColumnGroup.Reader.CGRangeSplit.CGRangeSplit",,4,4
