Kind,Name,AvgCyclomatic,CountLineCode,CountLine
Public Constructor,"org.apache.wicket.markup.html.link.ExternalLinkPage_1.ExternalLinkPage_1",,4,7
Public Class,"org.apache.wicket.markup.html.link.ExternalLinkPage_2",1,15,20
Public Constructor,"org.apache.wicket.markup.html.link.ExternalLinkPage_2.ExternalLinkPage_2",,11,12
Anonymous Class,"org.apache.wicket.markup.html.link.ExternalLinkPage_2.ExternalLinkPage_2.(Anon_1)",1,6,7
Public Method,"org.apache.wicket.markup.html.link.ExternalLinkPage_2.ExternalLinkPage_2.(Anon_1).isVisible",,4,4
Public Class,"org.apache.wicket.markup.html.link.ExternalLinkTest",1,17,37
Public Constructor,"org.apache.wicket.markup.html.link.ExternalLinkTest.ExternalLinkTest",,4,10
Public Method,"org.apache.wicket.markup.html.link.ExternalLinkTest.testRenderExternalLink_1",,5,8
Public Method,"org.apache.wicket.markup.html.link.ExternalLinkTest.testRenderExternalLink_2",,5,8
Public Class,"org.apache.wicket.markup.html.link.HrefTest",1,26,61
Public Constructor,"org.apache.wicket.markup.html.link.HrefTest.HrefTest",,4,10
Public Method,"org.apache.wicket.markup.html.link.HrefTest.testRenderHomePage_1",,5,10
Public Method,"org.apache.wicket.markup.html.link.HrefTest.testRenderHomePage_2",,5,10
Public Method,"org.apache.wicket.markup.html.link.HrefTest.testRenderHomePage_2a",,5,10
Public Method,"org.apache.wicket.markup.html.link.HrefTest.testRenderHomePage_3",,4,9
Public Class,"org.apache.wicket.markup.html.link.Href_1",1,9,18
Public Constructor,"org.apache.wicket.markup.html.link.Href_1.Href_1",,5,8
Public Class,"org.apache.wicket.markup.html.link.Href_2",1,7,18
Public Constructor,"org.apache.wicket.markup.html.link.Href_2.Href_2",,3,8
Public Class,"org.apache.wicket.markup.html.link.Href_3",1,9,19
Public Constructor,"org.apache.wicket.markup.html.link.Href_3.Href_3",,5,9
Public Interface,"org.apache.wicket.markup.html.link.ILinkListener",0,6,16
Abstract Method,"org.apache.wicket.markup.html.link.ILinkListener.onLinkClicked",,1,4
Public Interface,"org.apache.wicket.markup.html.link.IPageLink",0,4,34
Abstract Method,"org.apache.wicket.markup.html.link.IPageLink.getPage",,1,6
Abstract Method,"org.apache.wicket.markup.html.link.IPageLink.getPageIdentity",,1,25
Public Class,"org.apache.wicket.markup.html.link.ImageMap",1,152,353
Private Static Class,"org.apache.wicket.markup.html.link.ImageMap.CircleLink",1,22,52
Public Constructor,"org.apache.wicket.markup.html.link.ImageMap.CircleLink.CircleLink",,7,19
Method,"org.apache.wicket.markup.html.link.ImageMap.CircleLink.getCoordinates",,4,7
Method,"org.apache.wicket.markup.html.link.ImageMap.CircleLink.getType",,4,7
Public Constructor,"org.apache.wicket.markup.html.link.ImageMap.ImageMap",,4,10
Private Static Class,"org.apache.wicket.markup.html.link.ImageMap.PolygonLink",1,27,50
Public Constructor,"org.apache.wicket.markup.html.link.ImageMap.PolygonLink.PolygonLink",,5,13
Method,"org.apache.wicket.markup.html.link.ImageMap.PolygonLink.getCoordinates",,13,17
Method,"org.apache.wicket.markup.html.link.ImageMap.PolygonLink.getType",,4,7
Private Static Class,"org.apache.wicket.markup.html.link.ImageMap.RectangleLink",1,24,58
Public Constructor,"org.apache.wicket.markup.html.link.ImageMap.RectangleLink.RectangleLink",,8,22
Method,"org.apache.wicket.markup.html.link.ImageMap.RectangleLink.getCoordinates",,4,7
Method,"org.apache.wicket.markup.html.link.ImageMap.RectangleLink.getType",,4,7
Private Static Abstract Class,"org.apache.wicket.markup.html.link.ImageMap.ShapeLink",2,32,69
Public Constructor,"org.apache.wicket.markup.html.link.ImageMap.ShapeLink.ShapeLink",,4,10
Abstract Method,"org.apache.wicket.markup.html.link.ImageMap.ShapeLink.getCoordinates",,1,6
Abstract Method,"org.apache.wicket.markup.html.link.ImageMap.ShapeLink.getType",,1,6
Public Method,"org.apache.wicket.markup.html.link.ImageMap.ShapeLink.toString",,21,31
Public Method,"org.apache.wicket.markup.html.link.ImageMap.addCircleLink",,6,19
Public Method,"org.apache.wicket.markup.html.link.ImageMap.addPolygonLink",,6,15
Public Method,"org.apache.wicket.markup.html.link.ImageMap.addRectangleLink",,7,21
Protected Method,"org.apache.wicket.markup.html.link.ImageMap.onRender",,19,38
Public Class,"org.apache.wicket.markup.html.link.IndexedParamUrlCodingTest",2,64,87
Public Constructor,"org.apache.wicket.markup.html.link.IndexedParamUrlCodingTest.IndexedParamUrlCodingTest",,4,9
Public Method,"org.apache.wicket.markup.html.link.IndexedParamUrlCodingTest.testIndexedLink",,57,70
Public Class,"org.apache.wicket.markup.html.link.InlineFrame",1,94,212
Public Constructor,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame",,4,15
Public Constructor,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame",,27,32
Public Constructor,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame",,15,18
Public Constructor,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame",,6,45
Anonymous Class,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame.(Anon_1)",1,17,20
Public Method,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame.(Anon_1).getPage",,11,12
Public Method,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame.(Anon_1).getPageIdentity",,4,4
Anonymous Class,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame.(Anon_2)",1,10,13
Public Method,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame.(Anon_2).getPage",,4,5
Public Method,"org.apache.wicket.markup.html.link.InlineFrame.InlineFrame.(Anon_2).getPageIdentity",,4,4
Public Method,"org.apache.wicket.markup.html.link.InlineFrame.getPageMap",,4,9
Protected Method,"org.apache.wicket.markup.html.link.InlineFrame.getStatelessHint",,4,16
Protected Method,"org.apache.wicket.markup.html.link.InlineFrame.getURL",,4,9
Protected Method,"org.apache.wicket.markup.html.link.InlineFrame.onComponentTag",,7,19
Public Method,"org.apache.wicket.markup.html.link.InlineFrame.onLinkClicked",,17,20
Public Class,"org.apache.wicket.markup.html.link.InternalFrame",1,65,161
Public Constructor,"org.apache.wicket.markup.html.link.InternalFrame.InternalFrame",,19,24
Public Constructor,"org.apache.wicket.markup.html.link.InternalFrame.InternalFrame",,15,18
Public Constructor,"org.apache.wicket.markup.html.link.InternalFrame.InternalFrame",,6,45
Anonymous Class,"org.apache.wicket.markup.html.link.InternalFrame.InternalFrame.(Anon_1)",1,10,13
Public Method,"org.apache.wicket.markup.html.link.InternalFrame.InternalFrame.(Anon_1).getPage",,4,5
Public Method,"org.apache.wicket.markup.html.link.InternalFrame.InternalFrame.(Anon_1).getPageIdentity",,4,4
Anonymous Class,"org.apache.wicket.markup.html.link.InternalFrame.InternalFrame.(Anon_2)",1,10,13
Public Method,"org.apache.wicket.markup.html.link.InternalFrame.InternalFrame.(Anon_2).getPage",,4,5
Public Method,"org.apache.wicket.markup.html.link.InternalFrame.InternalFrame.(Anon_2).getPageIdentity",,4,4
Public Method,"org.apache.wicket.markup.html.link.InternalFrame.getPageMap",,4,9
Protected Method,"org.apache.wicket.markup.html.link.InternalFrame.getURL",,4,9
Protected Method,"org.apache.wicket.markup.html.link.InternalFrame.onComponentTag",,7,19
Public Method,"org.apache.wicket.markup.html.link.InternalFrame.onLinkClicked",,5,9
Public Abstract Class,"org.apache.wicket.markup.html.link.Link",2,203,441
Private Class,"org.apache.wicket.markup.html.link.Link.AnchorChange",1,13,23
Public Constructor,"org.apache.wicket.markup.html.link.Link.AnchorChange.AnchorChange",,4,9
Public Method,"org.apache.wicket.markup.html.link.Link.AnchorChange.undo",,4,4
Public Constructor,"org.apache.wicket.markup.html.link.Link.Link",,4,7
Public Constructor,"org.apache.wicket.markup.html.link.Link.Link",,4,7
Protected Method,"org.apache.wicket.markup.html.link.Link.appendAnchor",,47,70
Public Method,"org.apache.wicket.markup.html.link.Link.getAnchor",,4,9
Public Method,"org.apache.wicket.markup.html.link.Link.getAutoEnable",,4,9
Protected Method,"org.apache.wicket.markup.html.link.Link.getOnClickScript",,4,9
Protected Method,"org.apache.wicket.markup.html.link.Link.getOnClickScript",,4,11
Public Method,"org.apache.wicket.markup.html.link.Link.getPopupSettings",,4,10
Protected Method,"org.apache.wicket.markup.html.link.Link.getStatelessHint",,4,4
Protected Method,"org.apache.wicket.markup.html.link.Link.getURL",,4,9
Public Method,"org.apache.wicket.markup.html.link.Link.isEnabled",,8,13
Protected Method,"org.apache.wicket.markup.html.link.Link.linksTo",,4,11
Public Abstract Method,"org.apache.wicket.markup.html.link.Link.onClick",,1,4
Protected Method,"org.apache.wicket.markup.html.link.Link.onComponentTag",,62,91
Public Method,"org.apache.wicket.markup.html.link.Link.onLinkClicked",,9,21
Public Method,"org.apache.wicket.markup.html.link.Link.setAnchor",,6,18
Public Method,"org.apache.wicket.markup.html.link.Link.setAutoEnable",,5,12
Public Method,"org.apache.wicket.markup.html.link.Link.setPopupSettings",,5,13
Public Class,"org.apache.wicket.markup.html.link.Page1",1,7,17
Public Constructor,"org.apache.wicket.markup.html.link.Page1.Page1",,3,7
Public Class,"org.apache.wicket.markup.html.link.PageLink",1,54,129
Public Constructor,"org.apache.wicket.markup.html.link.PageLink.PageLink",,5,18
Public Constructor,"org.apache.wicket.markup.html.link.PageLink.PageLink",,16,33
Public Constructor,"org.apache.wicket.markup.html.link.PageLink.PageLink",,20,35
Anonymous Class,"org.apache.wicket.markup.html.link.PageLink.PageLink.(Anon_1)",1,10,13
Public Method,"org.apache.wicket.markup.html.link.PageLink.PageLink.(Anon_1).getPage",,4,5
Public Method,"org.apache.wicket.markup.html.link.PageLink.PageLink.(Anon_1).getPageIdentity",,4,4
Anonymous Class,"org.apache.wicket.markup.html.link.PageLink.PageLink.(Anon_2)",1,10,13
Public Method,"org.apache.wicket.markup.html.link.PageLink.PageLink.(Anon_2).getPage",,4,5
Public Method,"org.apache.wicket.markup.html.link.PageLink.PageLink.(Anon_2).getPageIdentity",,4,4
Public Method,"org.apache.wicket.markup.html.link.PageLink.linksTo",,4,10
Public Method,"org.apache.wicket.markup.html.link.PageLink.onClick",,4,11
Public Class,"org.apache.wicket.markup.html.link.PopupCloseLink",1,21,50
Public Static Class,"org.apache.wicket.markup.html.link.PopupCloseLink.ClosePopupPage",0,4,7
Public Constructor,"org.apache.wicket.markup.html.link.PopupCloseLink.PopupCloseLink",,4,9
Public Constructor,"org.apache.wicket.markup.html.link.PopupCloseLink.PopupCloseLink",,4,10
Public Method,"org.apache.wicket.markup.html.link.PopupCloseLink.onClick",,5,11
Public Class,"org.apache.wicket.markup.html.link.PopupSettings",1,155,338
Public Constructor,"org.apache.wicket.markup.html.link.PopupSettings.PopupSettings",,5,14
Public Constructor,"org.apache.wicket.markup.html.link.PopupSettings.PopupSettings",,4,10
Public Constructor,"org.apache.wicket.markup.html.link.PopupSettings.PopupSettings",,3,11
Public Constructor,"org.apache.wicket.markup.html.link.PopupSettings.PopupSettings",,6,17
Private Method,"org.apache.wicket.markup.html.link.PopupSettings.flagToString",,4,9
Public Method,"org.apache.wicket.markup.html.link.PopupSettings.getPageMap",,24,31
Public Method,"org.apache.wicket.markup.html.link.PopupSettings.getPageMap",,13,19
Public Method,"org.apache.wicket.markup.html.link.PopupSettings.getPopupJavaScript",,38,53
Public Method,"org.apache.wicket.markup.html.link.PopupSettings.setHeight",,5,12
Public Method,"org.apache.wicket.markup.html.link.PopupSettings.setLeft",,5,12
Public Method,"org.apache.wicket.markup.html.link.PopupSettings.setTarget",,4,12
Public Method,"org.apache.wicket.markup.html.link.PopupSettings.setTop",,5,12
Public Method,"org.apache.wicket.markup.html.link.PopupSettings.setWidth",,5,12
Public Method,"org.apache.wicket.markup.html.link.PopupSettings.setWindowName",,15,25
Public Class,"org.apache.wicket.markup.html.link.ResourceLink",1,43,107
Public Constructor,"org.apache.wicket.markup.html.link.ResourceLink.ResourceLink",,4,13
Public Constructor,"org.apache.wicket.markup.html.link.ResourceLink.ResourceLink",,8,19
Public Constructor,"org.apache.wicket.markup.html.link.ResourceLink.ResourceLink",,7,15
Protected Method,"org.apache.wicket.markup.html.link.ResourceLink.getURL",,9,21
Public Method,"org.apache.wicket.markup.html.link.ResourceLink.onClick",,3,6
Public Method,"org.apache.wicket.markup.html.link.ResourceLink.onResourceRequested",,5,8
Public Abstract Class,"org.apache.wicket.markup.html.link.StatelessLink",1,12,28
Public Constructor,"org.apache.wicket.markup.html.link.StatelessLink.StatelessLink",,4,9
Protected Method,"org.apache.wicket.markup.html.link.StatelessLink.getStatelessHint",,4,4
Public Class,"org.apache.wicket.markup.html.link.XmlPage",1,11,26
Public Constructor,"org.apache.wicket.markup.html.link.XmlPage.XmlPage",,3,7
Public Method,"org.apache.wicket.markup.html.link.XmlPage.getMarkupType",,4,8
Package,"org.apache.wicket.markup.html.link.subdir",1,9,38
Public Class,"org.apache.wicket.markup.html.link.subdir.Page1",1,7,17
Public Constructor,"org.apache.wicket.markup.html.link.subdir.Page1.Page1",,3,7
Package,"org.apache.wicket.markup.html.list",1,1491,3025
Public Class,"org.apache.wicket.markup.html.list.IncrementalTableNavigationPage",1,32,42
Public Constructor,"org.apache.wicket.markup.html.list.IncrementalTableNavigationPage.IncrementalTableNavigationPage",,28,34
Anonymous Class,"org.apache.wicket.markup.html.list.IncrementalTableNavigationPage.IncrementalTableNavigationPage.(Anon_1)",1,7,8
Protected Method,"org.apache.wicket.markup.html.list.IncrementalTableNavigationPage.IncrementalTableNavigationPage.(Anon_1).populateItem",,5,5
Public Class,"org.apache.wicket.markup.html.list.IncrementalTableNavigationTest",1,19,36
Public Constructor,"org.apache.wicket.markup.html.list.IncrementalTableNavigationTest.IncrementalTableNavigationTest",,4,10
Public Method,"org.apache.wicket.markup.html.list.IncrementalTableNavigationTest.testPagedTable",,12,19
Public Class,"org.apache.wicket.markup.html.list.ListItem",1,14,37
Public Constructor,"org.apache.wicket.markup.html.list.ListItem.ListItem",,5,14
Public Method,"org.apache.wicket.markup.html.list.ListItem.getIndex",,4,9
Public Class,"org.apache.wicket.markup.html.list.ListItemModel",1,22,51
Public Constructor,"org.apache.wicket.markup.html.list.ListItemModel.ListItemModel",,5,13
Public Method,"org.apache.wicket.markup.html.list.ListItemModel.detach",,3,7
Public Method,"org.apache.wicket.markup.html.list.ListItemModel.getObject",,4,7
Public Method,"org.apache.wicket.markup.html.list.ListItemModel.setObject",,4,7
Public Abstract Class,"org.apache.wicket.markup.html.list.ListView",1,274,627
Public Constructor,"org.apache.wicket.markup.html.list.ListView.ListView",,9,17
Public Constructor,"org.apache.wicket.markup.html.list.ListView.ListView",,4,7
Public Constructor,"org.apache.wicket.markup.html.list.ListView.ListView",,4,11
Public Method,"org.apache.wicket.markup.html.list.ListView.getList",,9,16
Protected Method,"org.apache.wicket.markup.html.list.ListView.getListItemModel",,4,17
Public Method,"org.apache.wicket.markup.html.list.ListView.getReuseItems",,4,13
Public Method,"org.apache.wicket.markup.html.list.ListView.getStartIndex",,4,9
Public Method,"org.apache.wicket.markup.html.list.ListView.getViewSize",,24,39
Public Method,"org.apache.wicket.markup.html.list.ListView.moveDownLink",,34,55
Anonymous Class,"org.apache.wicket.markup.html.list.ListView.moveDownLink.(Anon_1)",2,29,42
Protected Method,"org.apache.wicket.markup.html.list.ListView.moveDownLink.(Anon_1).onBeforeRender",,9,12
Public Method,"org.apache.wicket.markup.html.list.ListView.moveDownLink.(Anon_1).onClick",,18,26
Anonymous Class,"org.apache.wicket.markup.html.list.ListView.moveDownLink.(Anon_1).onClick.(Anon_2)",1,7,9
Public Method,"org.apache.wicket.markup.html.list.ListView.moveDownLink.(Anon_1).onClick.(Anon_2).undo",,4,4
Public Method,"org.apache.wicket.markup.html.list.ListView.moveUpLink",,34,56
Anonymous Class,"org.apache.wicket.markup.html.list.ListView.moveUpLink.(Anon_3)",2,29,43
Protected Method,"org.apache.wicket.markup.html.list.ListView.moveUpLink.(Anon_3).onBeforeRender",,9,12
Public Method,"org.apache.wicket.markup.html.list.ListView.moveUpLink.(Anon_3).onClick",,18,27
Anonymous Class,"org.apache.wicket.markup.html.list.ListView.moveUpLink.(Anon_3).onClick.(Anon_4)",1,7,9
Public Method,"org.apache.wicket.markup.html.list.ListView.moveUpLink.(Anon_3).onClick.(Anon_4).undo",,4,4
Protected Method,"org.apache.wicket.markup.html.list.ListView.newItem",,4,10
Protected Method,"org.apache.wicket.markup.html.list.ListView.onBeginPopulateItem",,3,10
Protected Method,"org.apache.wicket.markup.html.list.ListView.onPopulate",,43,62
Protected Abstract Method,"org.apache.wicket.markup.html.list.ListView.populateItem",,1,21
Public Method,"org.apache.wicket.markup.html.list.ListView.removeLink",,24,43
Anonymous Class,"org.apache.wicket.markup.html.list.ListView.removeLink.(Anon_5)",1,19,30
Public Method,"org.apache.wicket.markup.html.list.ListView.removeLink.(Anon_5).onClick",,17,27
Anonymous Class,"org.apache.wicket.markup.html.list.ListView.removeLink.(Anon_5).onClick.(Anon_6)",1,8,10
Public Method,"org.apache.wicket.markup.html.list.ListView.removeLink.(Anon_5).onClick.(Anon_6).undo",,4,4
Protected Method,"org.apache.wicket.markup.html.list.ListView.renderChild",,4,7
Protected Method,"org.apache.wicket.markup.html.list.ListView.renderItem",,4,10
Protected Method,"org.apache.wicket.markup.html.list.ListView.renderIterator",,19,25
Anonymous Class,"org.apache.wicket.markup.html.list.ListView.renderIterator.(Anon_7)",1,13,15
Public Method,"org.apache.wicket.markup.html.list.ListView.renderIterator.(Anon_7).hasNext",,4,4
Public Method,"org.apache.wicket.markup.html.list.ListView.renderIterator.(Anon_7).next",,7,7
Public Method,"org.apache.wicket.markup.html.list.ListView.setList",,4,12
Public Method,"org.apache.wicket.markup.html.list.ListView.setModel",,4,14
Public Method,"org.apache.wicket.markup.html.list.ListView.setReuseItems",,5,16
Public Method,"org.apache.wicket.markup.html.list.ListView.setStartIndex",,13,22
Public Method,"org.apache.wicket.markup.html.list.ListView.setViewSize",,9,18
Public Class,"org.apache.wicket.markup.html.list.ListViewTest",1,61,104
Private Method,"org.apache.wicket.markup.html.list.ListViewTest.createListView",,15,25
Anonymous Class,"org.apache.wicket.markup.html.list.ListViewTest.createListView.(Anon_1)",1,5,7
Protected Method,"org.apache.wicket.markup.html.list.ListViewTest.createListView.(Anon_1).populateItem",,3,4
Public Method,"org.apache.wicket.markup.html.list.ListViewTest.testEmptyListView",,20,32
Anonymous Class,"org.apache.wicket.markup.html.list.ListViewTest.testEmptyListView.(Anon_2)",1,5,7
Protected Method,"org.apache.wicket.markup.html.list.ListViewTest.testEmptyListView.(Anon_2).populateItem",,3,4
Public Method,"org.apache.wicket.markup.html.list.ListViewTest.testListView",,23,37
Public Abstract Class,"org.apache.wicket.markup.html.list.Loop",1,73,176
Public Constructor,"org.apache.wicket.markup.html.list.Loop.Loop",,4,13
Public Constructor,"org.apache.wicket.markup.html.list.Loop.Loop",,4,13
Public Static Class,"org.apache.wicket.markup.html.list.Loop.LoopItem",1,14,32
Public Constructor,"org.apache.wicket.markup.html.list.Loop.LoopItem.LoopItem",,5,11
Public Method,"org.apache.wicket.markup.html.list.Loop.LoopItem.getIteration",,4,7
Public Method,"org.apache.wicket.markup.html.list.Loop.getIterations",,4,7
Protected Method,"org.apache.wicket.markup.html.list.Loop.newItem",,4,11
Protected Method,"org.apache.wicket.markup.html.list.Loop.onPopulate",,14,25
Protected Abstract Method,"org.apache.wicket.markup.html.list.Loop.populateItem",,1,7
Protected Method,"org.apache.wicket.markup.html.list.Loop.renderChild",,4,7
Protected Method,"org.apache.wicket.markup.html.list.Loop.renderItem",,4,10
Protected Method,"org.apache.wicket.markup.html.list.Loop.renderIterator",,16,23
Anonymous Class,"org.apache.wicket.markup.html.list.Loop.renderIterator.(Anon_1)",1,10,12
Public Method,"org.apache.wicket.markup.html.list.Loop.renderIterator.(Anon_1).hasNext",,4,4
Public Method,"org.apache.wicket.markup.html.list.Loop.renderIterator.(Anon_1).next",,4,4
Public Abstract Class,"org.apache.wicket.markup.html.list.PageableListView",1,107,249
Private Class,"org.apache.wicket.markup.html.list.PageableListView.CurrentPageChange",1,17,37
Constructor,"org.apache.wicket.markup.html.list.PageableListView.CurrentPageChange.CurrentPageChange",,4,10
Public Method,"org.apache.wicket.markup.html.list.PageableListView.CurrentPageChange.toString",,4,7
Public Method,"org.apache.wicket.markup.html.list.PageableListView.CurrentPageChange.undo",,4,7
Public Constructor,"org.apache.wicket.markup.html.list.PageableListView.PageableListView",,5,15
Public Constructor,"org.apache.wicket.markup.html.list.PageableListView.PageableListView",,5,17
Private Class,"org.apache.wicket.markup.html.list.PageableListView.RowsPerPageChange",1,17,37
Constructor,"org.apache.wicket.markup.html.list.PageableListView.RowsPerPageChange.RowsPerPageChange",,4,10
Public Method,"org.apache.wicket.markup.html.list.PageableListView.RowsPerPageChange.toString",,4,7
Public Method,"org.apache.wicket.markup.html.list.PageableListView.RowsPerPageChange.undo",,4,7
Public Method,"org.apache.wicket.markup.html.list.PageableListView.getCurrentPage",,8,15
Public Method,"org.apache.wicket.markup.html.list.PageableListView.getPageCount",,4,9
Public Method,"org.apache.wicket.markup.html.list.PageableListView.getRowsPerPage",,4,9
Public Method,"org.apache.wicket.markup.html.list.PageableListView.getViewSize",,9,13
Public Method,"org.apache.wicket.markup.html.list.PageableListView.setCurrentPage",,14,22
Public Method,"org.apache.wicket.markup.html.list.PageableListView.setRowsPerPage",,9,16
Public Method,"org.apache.wicket.markup.html.list.PageableListView.setStartIndex",,5,12
Public Method,"org.apache.wicket.markup.html.list.PageableListView.setViewSize",,5,15
Public Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorPage",1,32,47
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableNavigatorPage.PagedTableNavigatorPage",,24,30
Anonymous Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorPage.PagedTableNavigatorPage.(Anon_1)",1,7,8
Protected Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorPage.PagedTableNavigatorPage.(Anon_1).populateItem",,5,5
Public Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorPage.isVersioned",,4,8
Public Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorTest",1,131,188
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableNavigatorTest.PagedTableNavigatorTest",,4,7
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableNavigatorTest.PagedTableNavigatorTest",,4,10
Public Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorTest.testPagedTable",,120,163
Public Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderPage",1,55,77
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderPage.PagedTableNavigatorWithLabelProviderPage",,47,59
Anonymous Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderPage.PagedTableNavigatorWithLabelProviderPage.(Anon_1)",1,7,8
Protected Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderPage.PagedTableNavigatorWithLabelProviderPage.(Anon_1).populateItem",,5,5
Anonymous Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderPage.PagedTableNavigatorWithLabelProviderPage.(Anon_2)",2,14,15
Public Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderPage.PagedTableNavigatorWithLabelProviderPage.(Anon_2).getPageLabel",,12,12
Public Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderPage.isVersioned",,4,9
Public Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderTest",1,120,174
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderTest.PagedTableNavigatorWithLabelProviderTest",,4,7
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderTest.PagedTableNavigatorWithLabelProviderTest",,4,10
Public Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithLabelProviderTest.testPagedTable",,109,149
Public Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginPage",1,53,74
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginPage.PagedTableNavigatorWithMarginPage",,45,57
Anonymous Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginPage.PagedTableNavigatorWithMarginPage.(Anon_1)",1,7,8
Protected Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginPage.PagedTableNavigatorWithMarginPage.(Anon_1).populateItem",,5,5
Anonymous Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginPage.PagedTableNavigatorWithMarginPage.(Anon_2)",2,14,20
Protected Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginPage.PagedTableNavigatorWithMarginPage.(Anon_2).newNavigation",,12,17
Public Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginPage.isVersioned",,4,8
Public Class,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginTest",1,119,172
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginTest.PagedTableNavigatorWithMarginTest",,4,7
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginTest.PagedTableNavigatorWithMarginTest",,4,10
Public Method,"org.apache.wicket.markup.html.list.PagedTableNavigatorWithMarginTest.testPagedTable",,108,147
Public Class,"org.apache.wicket.markup.html.list.PagedTablePage",1,24,33
Public Constructor,"org.apache.wicket.markup.html.list.PagedTablePage.PagedTablePage",,20,25
Anonymous Class,"org.apache.wicket.markup.html.list.PagedTablePage.PagedTablePage.(Anon_1)",1,7,8
Protected Method,"org.apache.wicket.markup.html.list.PagedTablePage.PagedTablePage.(Anon_1).populateItem",,5,5
Public Class,"org.apache.wicket.markup.html.list.PagedTableTest",1,53,88
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableTest.PagedTableTest",,4,7
Public Constructor,"org.apache.wicket.markup.html.list.PagedTableTest.PagedTableTest",,4,10
Public Method,"org.apache.wicket.markup.html.list.PagedTableTest.testPagedTable",,15,21
Private Method,"org.apache.wicket.markup.html.list.PagedTableTest.validatePage1",,27,40
Public Abstract Class,"org.apache.wicket.markup.html.list.PropertyListView",1,20,63
Public Constructor,"org.apache.wicket.markup.html.list.PropertyListView.PropertyListView",,4,10
Public Constructor,"org.apache.wicket.markup.html.list.PropertyListView.PropertyListView",,4,12
Public Constructor,"org.apache.wicket.markup.html.list.PropertyListView.PropertyListView",,4,13
Protected Method,"org.apache.wicket.markup.html.list.PropertyListView.getListItemModel",,4,11
Public Class,"org.apache.wicket.markup.html.list.SimpleTablePage_1",1,21,29
Public Constructor,"org.apache.wicket.markup.html.list.SimpleTablePage_1.SimpleTablePage_1",,17,21
Anonymous Class,"org.apache.wicket.markup.html.list.SimpleTablePage_1.SimpleTablePage_1.(Anon_1)",1,7,8
Protected Method,"org.apache.wicket.markup.html.list.SimpleTablePage_1.SimpleTablePage_1.(Anon_1).populateItem",,5,5
Public Class,"org.apache.wicket.markup.html.list.SimpleTablePage_2",1,21,29
Public Constructor,"org.apache.wicket.markup.html.list.SimpleTablePage_2.SimpleTablePage_2",,17,21
Anonymous Class,"org.apache.wicket.markup.html.list.SimpleTablePage_2.SimpleTablePage_2.(Anon_1)",1,7,8
Protected Method,"org.apache.wicket.markup.html.list.SimpleTablePage_2.SimpleTablePage_2.(Anon_1).populateItem",,5,5
Public Class,"org.apache.wicket.markup.html.list.SimpleTableTest",1,56,86
Public Constructor,"org.apache.wicket.markup.html.list.SimpleTableTest.SimpleTableTest",,4,9
Public Method,"org.apache.wicket.markup.html.list.SimpleTableTest.testSimpleTable_1",,27,38
